dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,label
0.4582259654998779,0.0189413204789161,-0.0679877549409866,-0.5180278420448303,0.2517315149307251,0.1123675107955932,0.4666228294372558,0.1923963725566864,-0.7661587595939636,0.6276652216911316,-0.3473009467124939,-0.3595171272754669,-0.3661897182464599,0.5802444815635681,-0.3691689968109131,-0.5831773281097412,0
0.7054474353790283,0.4304348826408386,-0.660605788230896,-0.0376881472766399,-0.3512365221977234,-0.3048401176929474,0.6538537740707397,0.417927086353302,-0.3665034472942352,0.9887657165527344,-1.698813557624817,-0.6623128652572632,-0.2506698668003082,0.1163244023919105,-0.8987646102905273,-0.0513474568724632,0
0.9304109215736388,0.2783321738243103,-0.3119412362575531,-0.3697234690189361,0.0953624323010444,-0.1591512262821197,0.5074679851531982,0.3878785669803619,-0.7830484509468079,0.930115044116974,-0.344970554113388,-0.3429312705993652,-0.2729179263114929,0.3332140147686004,-0.5041680932044983,-0.3551268875598907,0
1.070317268371582,0.1239261701703071,0.1009415388107299,-0.2273427993059158,0.0898953899741172,-0.0020565055310726,0.2937739491462707,0.3705832660198211,-0.9479662775993348,0.7210840582847595,0.3926957845687866,-0.5102790594100952,-0.1748041212558746,0.7826724052429199,0.1510014533996582,-0.8012754321098328,0
0.2847959995269775,0.1245583370327949,0.6953952312469482,-0.5326108932495117,0.6370039582252502,0.9997121095657348,-0.1200294271111488,1.0418498516082764,0.3485331535339355,-0.1695590168237686,-0.7060554027557373,-0.0669567510485649,-0.0352099798619747,-0.2797697186470032,0.0715625286102294,-0.1806989908218383,0
0.5447914600372314,0.2361659705638885,-0.2761643826961517,-0.6120952367782593,0.0199981592595577,0.0247436203062534,0.4443531632423401,0.185328871011734,-1.2270103693008425,0.8670840263366699,0.7758663892745972,-0.2438052296638488,-0.2216455936431884,0.7584728598594666,-0.5111057162284851,-0.5032902956008911,0
0.0677534565329551,0.2580007314682007,-0.0194923877716064,-0.2927873432636261,0.0051464810967445,0.8681613802909851,-0.2740083336830139,0.6007112264633179,-0.1096060276031494,0.5352800488471985,-1.3665533065795898,-0.9757477045059204,0.0949922502040863,0.0057262424379587,0.144497275352478,-0.0408311337232589,0
-0.1893480122089386,-0.1661919355392456,1.1691704988479614,-0.1470458060503006,0.6456165909767151,0.2367219775915146,0.0728436335921287,0.8638239502906799,0.3700292706489563,-0.0813356563448906,-0.3443618714809418,-0.3048724234104156,-0.1913274228572845,0.6196520924568176,-0.0928738266229629,-0.813811182975769,0
-1.701603651046753,-0.5528210997581482,0.3352755904197693,-0.4426489472389221,0.30409836769104,0.0877326428890228,-0.4866076409816742,0.1945761144161224,0.9752302765846252,-0.6772036552429199,0.3175700604915619,0.1999843716621399,0.4262721240520477,-0.4672767519950866,-0.434612363576889,-0.2314458489418029,0
-2.069044589996338,-1.31683087348938,1.1745716333389282,-1.0610952377319336,1.4712820053100586,-0.0570479482412338,-0.8127931356430054,0.5053033828735352,0.5609264969825745,-1.5016077756881714,1.4169325828552246,-1.082140326499939,0.2726519405841827,-0.2375090420246124,-0.1382862627506256,-0.4848556816577911,0
0.6191831231117249,0.2064322233200073,-0.6857966184616089,-0.0635155290365219,-0.2690826952457428,-0.3903879225254059,0.8463825583457947,0.4164839684963226,-0.6217167973518372,0.8306961059570312,-1.2351628541946411,-0.1745967119932174,-0.6370285153388977,0.3015683889389038,-0.7304584980010986,-0.3657767474651336,0
1.1475064754486084,-0.470655232667923,-0.0705355405807495,-0.7250422239303589,0.3289477825164795,0.0877805650234222,0.6286917924880981,0.2600512206554413,-0.6098162531852722,-0.2074165195226669,-0.1648191213607788,-0.2844952940940857,-0.145661860704422,0.2064628601074218,-0.382042646408081,0.2135140299797058,0
-1.5196290016174316,-1.477486252784729,0.6539483070373535,0.0588627494871616,1.3642232418060305,-0.9507022500038148,-0.6604928374290466,0.5880970358848572,0.7390239238739014,-1.075210452079773,0.1903636902570724,-0.9172072410583496,-0.2959834933280945,-0.1826883256435394,-0.540912389755249,0.0553845018148422,0
0.0103191435337066,0.3584261834621429,0.1974433958530426,-0.0062180683016777,0.5190751552581787,0.8531566262245178,0.1712250411510467,0.6841451525688171,-0.4999318718910217,0.5027021765708923,-0.4142346382141113,0.3316947817802429,-0.3264528810977936,0.1078133657574653,-0.1062818467617034,-0.9735703468322754,0
0.1869002282619476,-0.0144311562180519,0.1316690146923065,-0.7317075133323669,0.3468309938907623,0.4020002782344818,0.3912505209445953,0.3612009286880493,-0.2530533671379089,0.2563595473766327,-0.6201142072677612,-0.8894801735877991,-0.6451246738433838,-0.5284205675125122,0.2742452919483185,-0.4366465508937835,0
0.5449936389923096,-0.1687250584363937,0.6571141481399536,-1.1093008518218994,0.7265124320983887,0.178268015384674,0.6932336091995239,0.9349074959754944,-0.3170898854732513,0.4491111934185028,0.3625774681568146,-1.459550857543945,-0.9080433249473572,0.3141834139823913,0.2728134393692016,-0.3851175904273987,0
-0.9003826975822449,-0.4430775344371795,0.5987125039100647,0.1477111130952835,0.5003401637077332,0.0552087314426898,0.1244261339306831,0.1913527250289917,0.3563163578510284,-0.6577272415161133,0.2287508398294448,-0.1041628569364547,0.0726735293865203,-0.0886761844158172,-0.2729590535163879,-0.519061267375946,0
-0.6990247964859009,-0.4684293568134308,-0.6958805322647095,0.537302553653717,-0.614861011505127,-0.4200359880924225,0.0199318975210189,-0.1118748858571052,0.7476259469985962,-0.5330172181129456,-0.0885794013738632,0.8854624629020691,-0.0062795877456665,-1.073155164718628,-0.5667440295219421,0.0585212707519531,0
0.6020759344100952,0.4664740562438965,0.1985557377338409,0.0804108679294586,0.4131275415420532,0.1451250314712524,0.1901911795139312,0.4390279054641723,-0.4536497592926025,0.5015145540237427,-0.7911155223846436,-0.0668423101305961,0.0089230053126811,0.708358883857727,-0.0523864179849624,-0.7014784216880798,0
0.4923506379127502,0.2795105874538421,-0.9060020446777344,-0.8227591514587402,-0.0934719964861869,0.2838404178619385,0.3236807882785797,0.3683604896068573,-1.1481329202651978,0.5639293789863586,-0.2977101504802704,-0.6986265778541565,-0.0816606283187866,0.4373798370361328,-0.7509850263595581,0.2845372557640075,0
-0.1985966265201568,-0.1887837350368499,-0.451274424791336,-0.7662407755851746,-0.2091177701950073,0.5948201417922974,0.3624539077281952,0.2304367423057556,-0.8663859367370605,0.6803545355796814,0.2740631401538849,0.476788729429245,-0.6514080166816711,0.2524378895759582,-0.7808027267456055,-0.4774623811244964,0
0.7338996529579163,0.1674368679523468,-1.4241900444030762,-0.3445768356323242,0.0420137047767639,0.2858779430389404,0.5413752794265747,0.0060738734900951,-1.3365790843963623,0.2557783126831054,0.1292356550693512,-0.5238778591156006,-0.1555554717779159,-0.0670603662729263,-0.7218500375747681,-0.0040199495851993,0
0.0237491652369499,-0.3083349764347076,-0.3151857256889343,0.0471326224505901,-0.2980785369873047,0.2490719705820083,0.2925198376178741,0.2805423736572265,-0.1577991396188736,0.3476122617721557,-0.6619044542312622,0.5415663123130798,-0.2116660475730896,0.0231957118958234,-0.8214311599731445,0.1252476871013641,0
-0.273560106754303,0.2431138157844543,-0.3378042578697204,-0.071049153804779,-1.079025149345398,0.3583481013774872,0.7918096780776978,0.4785588085651397,0.6761733293533325,-0.0383923724293708,-0.8488023281097412,0.1194007694721221,-0.29621222615242,-1.269819736480713,-0.0454261377453804,-0.6229809522628784,0
0.6501255035400391,0.2244760394096374,0.0800030082464218,-0.0417679511010646,-0.494244635105133,-0.355598896741867,0.6937465071678162,0.5334353446960449,-0.2969657182693481,0.9753196835517884,-1.428008794784546,-0.4375724196434021,-0.45200315117836,0.2515204846858978,-0.2958043217658996,-0.5478211641311646,0
1.4527595043182373,0.3442108333110809,0.0390418618917465,0.1731243133544922,-0.1924585998058319,-0.0927438959479332,0.6098058819770813,0.8169687390327454,-0.5691332817077637,0.7379163503646851,-0.90559720993042,-1.2408241033554075,-0.0687869638204574,0.3383133709430694,-0.1993571072816848,-0.3395723700523376,0
0.3292441368103027,-0.0144152492284774,0.0958248525857925,-0.7125387191772461,0.0018151216208934,0.0289374850690364,0.1401055753231048,0.6028367877006531,-0.5695380568504333,0.8276477456092834,0.4219332635402679,1.059213161468506,-0.3529675304889679,0.8366337418556213,-0.7197320461273193,-0.6365708112716675,0
0.0345745012164115,0.2457133829593658,-0.0504192262887954,-0.4732107520103454,0.6513626575469971,0.6594013571739197,0.2679057419300079,0.5792364478111267,-0.9629037976264954,0.7572835087776184,0.9423365592956544,0.0137664433568716,-0.4863136112689972,0.5308623909950256,-0.2103573977947235,-0.7615556716918945,0
-1.1635569334030151,-0.6995934844017029,-0.3065513074398041,-0.1840425729751587,-0.9584130048751832,-0.4405996799468994,-0.1475058794021606,-0.6124695539474487,1.2315285205841064,-0.5284731388092041,0.3467477560043335,0.330428808927536,0.6007587313652039,-1.2222732305526731,-0.1198792159557342,0.1897037625312805,0
-0.3810808360576629,-0.3330239355564117,-0.1765680909156799,0.5755369663238525,-0.1132681891322135,0.2259562164545059,0.0946212634444236,0.1031223013997078,-0.0315766707062721,-0.4640759527683258,0.0568606704473495,1.0101282596588137,-0.4407021701335907,-0.4886871874332428,-0.0251585245132446,-0.7137024402618408,0
0.0808935239911079,0.1228666380047798,0.2235576510429382,-0.7608845829963684,0.6025611162185669,0.6529390811920166,0.3520001769065857,0.8679234385490417,-0.689727246761322,0.6677528619766235,0.6004025936126709,-0.320592850446701,-0.6384162306785583,0.6671798229217529,-0.0571987703442573,-0.9528214335441588,0
0.6910225749015808,-0.0282931104302406,-0.0697839558124542,-0.3753029108047485,0.0219347104430198,0.2265794426202774,0.9197342395782472,0.4142884016036987,-0.4787017703056335,0.5839115977287292,-0.1916880905628204,-0.2072302848100662,-0.5223401188850403,0.3179868459701538,-0.4412767291069031,-0.4351469278335571,0
1.3488328456878662,0.0998724177479744,0.0347479656338691,0.1085132956504821,0.1193744018673896,-0.209016352891922,1.0084545612335205,0.8414472937583923,-0.3970714509487152,0.4553324282169342,-0.4289684593677521,0.4123157560825348,-0.6255282759666443,0.3688144385814667,-0.1343697309494018,-0.9487532377243042,0
